IgG1-FITC_mean,IgG1-FITC_std,IgG1-PE_mean,IgG1-PE_std,CD45-ECD-1_mean,CD45-ECD-1_std,IgG1-PC5_mean,IgG1-PC5_std,IgG1-PC7_mean,IgG1-PC7_std,Kappa-FITC_mean,Kappa-FITC_std,Lambda-PE_mean,Lambda-PE_std,CD45-ECD-2_mean,CD45-ECD-2_std,CD19-PC5_mean,CD19-PC5_std,CD20-PC7_mean,CD20-PC7_std,CD7-FITC_mean,CD7-FITC_std,CD4-PE_mean,CD4-PE_std,CD45-ECD-3_mean,CD45-ECD-3_std,CD8-PC5_mean,CD8-PC5_std,CD2-PC7_mean,CD2-PC7_std,CD15-FITC_mean,CD15-FITC_std,CD13-PE_mean,CD13-PE_std,CD45-ECD-4_mean,CD45-ECD-4_std,CD16-PC5_mean,CD16-PC5_std,CD56-PC7_mean,CD56-PC7_std,CD14-FITC_mean,CD14-FITC_std,CD11c-PE_mean,CD11c-PE_std,CD45-ECD-5_mean,CD45-ECD-5_std,CD64-PC5_mean,CD64-PC5_std,CD33-PC7_mean,CD33-PC7_std,HLA-DR-FITC_mean,HLA-DR-FITC_std,CD117-PE_mean,CD117-PE_std,CD45-ECD-6_mean,CD45-ECD-6_std,CD34-PC5_mean,CD34-PC5_std,CD38-PC7_mean,CD38-PC7_std,CD5-FITC_mean,CD5-FITC_std,CD19-PE_mean,CD19-PE_std,CD45-ECD-7_mean,CD45-ECD-7_std,CD3-PC5_mean,CD3-PC5_std,CD10-PC7_mean,CD10-PC7_std,FL1-Log_mean,FL1-Log_std,FL2-Log_mean,FL2-Log_std,7AAD_mean,7AAD_std,FL4-Log_mean,FL4-Log_std,FL5-Log_mean,FL5-Log_std,label,fcs_file,split
3.819761,1.5215516,3.4428458,1.613555,5.157753,0.7051679,2.9192553,1.8467488,2.60119,1.6175606,4.4190197,1.3165344,4.422945,1.3117234,5.170862,0.76315755,2.767297,1.9003283,2.8487985,1.5455849,4.3378735,1.2387314,3.9606833,1.163148,5.1875234,0.63369346,2.8591738,1.8596119,2.73162,1.6762829,4.476007,1.9395212,4.6738234,1.5952282,5.1466293,0.7795355,4.4785266,2.0512648,1.4853957,1.8094249,4.01157,1.6070482,4.653749,1.546505,5.1687894,0.684851,3.6666179,1.7605596,4.23566,1.4335027,3.9637973,1.5665404,3.5795605,1.5027411,5.161933,0.7011014,2.9639068,1.8460026,3.5599735,1.2190247,4.116379,1.3749373,3.637407,1.5599616,5.169393,0.68703604,3.3883975,1.7422067,3.722203,1.7451735,4.0718737,1.1880207,4.2320266,0.5730725,4.0536604,0.5486024,3.4254634,1.2191573,2.7453709,1.3045413,0,0014.FCS,train
3.768516,1.6054629,3.4990947,1.6244855,5.398087,0.4171661,2.9601955,1.7025023,2.2960484,1.6863276,4.536156,1.050704,4.5325136,1.2987494,5.381073,0.48573247,2.7440004,1.8082073,3.058337,1.6247634,4.543356,1.1061714,3.633904,1.6343254,5.385756,0.40653336,3.207863,1.8346289,2.8031363,1.8493878,4.5216603,1.872933,4.6248703,1.6311078,5.4002256,0.43291056,4.490543,1.8935424,1.5330005,1.874507,4.024233,1.6442659,4.643572,1.4730911,5.4125338,0.3808708,3.6570683,1.753159,4.2010913,1.5032672,4.282148,1.2081261,3.6641924,1.545163,5.398187,0.40993282,3.0465305,1.7452192,4.3295527,1.1751719,4.2058225,1.2867591,3.5982594,1.6620481,5.3690286,0.47511232,3.4963348,1.6967148,3.5152335,1.8980885,4.3172064,0.81246436,4.2050924,0.770105,4.335708,0.43054998,3.1618452,1.3410715,2.621189,1.4732262,0,0190.FCS,train
4.371849,1.1764635,4.3091097,0.94646853,5.3187294,0.32361063,3.058754,1.5783103,2.6171706,1.6557207,4.750099,0.77793545,4.816457,0.7701601,5.3020144,0.36783588,1.1469594,1.7288209,3.7381766,1.2878329,4.8783636,0.68083006,4.3576603,1.0974302,5.333001,0.29959142,2.7966068,1.8185925,2.9665036,1.6685321,4.9154196,1.3890642,4.8437862,0.94947463,5.28477,0.52535343,3.3324354,2.3417292,2.5003502,1.9088172,4.5102706,1.2644641,4.538673,1.0761255,5.3297153,0.3219093,3.178684,2.1949244,4.245133,1.2615725,4.685628,0.79927003,4.4494076,0.84993166,5.318581,0.35202706,2.8096697,1.7439305,4.7123423,0.8981209,4.640134,0.78019565,4.0504813,1.4529741,5.319176,0.34024352,3.2983725,1.6417524,2.9101005,1.7751637,4.5738897,0.6343982,4.3109183,0.9754981,4.3645186,0.40274078,2.4238462,1.5924604,2.8975852,1.3788841,0,0345.FCS,train
4.231148,1.3150105,3.7429516,1.7271192,5.2984195,0.47850692,2.694235,1.9443998,3.1322849,1.5355228,4.7003493,0.9005519,4.6082067,1.2566042,5.2869344,0.5427566,2.5849679,1.9838332,3.6623788,1.3860915,4.5995593,1.2996724,4.2719774,1.2923552,5.2115197,0.60596186,2.8885016,1.9718149,3.4777632,1.6226443,4.290857,1.815113,4.2112584,1.6329186,5.227102,0.6729294,3.0568993,2.33859,2.5298927,1.8296745,4.0530534,1.5918046,4.0715003,1.7815573,5.1872153,0.6582798,3.0518422,2.2088935,4.0421968,1.5195088,4.565407,1.0469222,3.9885585,1.5787257,5.343773,0.3815436,2.7642176,1.9481143,4.4612193,1.1421996,4.7353234,0.9554481,3.6978726,1.8178496,5.3175783,0.43705428,3.8237922,1.5865909,3.2233126,1.7231797,4.1419578,1.3772316,4.11294,1.1711762,4.3202763,0.6566493,3.2324305,1.6923654,2.696894,1.5909111,0,0325.FCS,train
4.3342314,0.7449133,4.279623,0.5835833,5.2900286,0.2488319,3.0623662,1.7347097,2.194184,1.6121153,4.7425656,0.6632129,4.880476,0.4908489,5.277813,0.30290395,3.0821848,1.7505932,2.8580325,1.51418,4.6421285,0.56849706,4.295837,0.6093207,5.306561,0.22228973,2.9620824,1.7604274,2.0700755,1.6235024,5.212011,0.8075493,5.135701,0.56955105,5.2673006,0.44486856,5.112129,1.102407,1.3334637,1.6423992,4.5268803,0.78186804,4.8692646,0.5631686,5.2973895,0.24428447,4.3757896,1.1987159,4.203269,0.98001444,4.342627,0.776944,4.2994366,0.58652186,5.308409,0.24072996,3.1196985,1.7400163,4.5394325,0.59886026,4.4309015,0.53480035,4.2853503,0.61702156,5.3075314,0.21439728,3.231669,1.7057785,3.618424,1.5501276,4.420496,0.5291088,4.264715,0.50915647,4.1987896,0.41375363,4.030068,0.7837547,2.533266,1.4106462,0,0235.FCS,train
3.9921327,1.4066489,4.46172,0.42330986,5.346944,0.43554163,3.0296054,1.6449822,2.1641047,1.7436892,4.916366,0.88555497,5.1507854,0.38240978,5.3530345,0.4221968,2.9298382,1.734395,2.9501379,1.6010875,4.6746287,0.7937114,4.573018,0.38662884,5.368666,0.30155778,3.0033073,1.7130517,2.422611,1.7922639,5.0745497,1.3807168,5.0045896,0.52924615,5.344975,0.4308649,4.364528,1.5854605,1.6096836,1.8464164,4.2751765,1.3856446,4.843142,0.49678668,5.3493385,0.42049772,4.387492,1.2811478,4.671802,1.2499267,4.489863,0.88354856,4.5118217,0.3974896,5.3728333,0.36261743,2.9076562,1.6852727,4.457575,0.8912134,4.3987627,0.80349296,4.5019927,0.45250723,5.3604136,0.33585334,3.2899415,1.6182876,3.0051723,1.8624915,4.3028116,0.752348,4.369034,0.47774395,4.1163363,0.6710303,2.9889104,1.3691574,2.5424602,1.5116061,0,0279.FCS,train
3.897657,1.4020926,3.8189654,1.3213106,5.186798,0.39066058,2.8535056,1.629275,2.5454938,1.5877944,4.634217,0.8375596,4.7267213,0.81720966,5.1798353,0.4237704,2.6690161,1.7352022,3.1503942,1.4317855,4.599882,0.7966405,4.081077,1.0759301,5.215748,0.37102288,3.1441379,1.6447705,2.856545,1.606983,4.7831316,1.4864727,4.606994,1.1493216,5.203061,0.4350454,3.7389495,2.0016186,1.944556,1.7626172,4.127628,1.4863076,4.402215,1.1977708,5.2065554,0.374832,3.4620137,1.8140821,3.9231253,1.3854551,4.42505,0.8690611,4.073119,1.1270102,5.2089415,0.3923067,2.7629745,1.6795286,4.423743,1.1176301,4.3278613,0.8320253,3.9515502,1.2684948,5.2054114,0.37903848,3.2992606,1.5576408,2.7054424,1.7359926,4.2214375,0.6664823,4.022007,0.9293938,4.3708553,0.343048,3.2814653,1.3363832,2.578288,1.4790715,0,0120.FCS,train
4.1580186,1.1363,4.281673,0.6640055,5.3498306,0.3227518,2.8687363,1.8902478,2.024354,1.6594021,4.6752276,0.90880215,4.8835187,0.53101987,5.3490314,0.33889157,2.979432,1.879988,3.1149473,1.5281113,4.6935987,0.77603704,4.326715,0.72718966,5.366414,0.2926129,2.7690618,1.92803,2.1575708,1.7421397,4.9987817,1.301166,5.0021453,0.79637563,5.2898903,0.57220423,4.5320363,1.7248509,1.6374131,1.7463726,4.4336348,1.2209388,4.744048,0.6834502,5.3491936,0.32766718,4.1252904,1.6513779,4.616766,1.1913458,4.433079,0.92024237,4.3617334,0.6201329,5.348821,0.31645602,2.8820357,1.892883,4.628903,0.90001124,4.350941,0.8335517,4.3320675,0.6941894,5.356204,0.31612095,3.2465847,1.8265444,2.8904018,1.8638105,4.389605,0.617273,4.19956,0.69939995,4.1756697,0.41765916,3.6491146,0.9978231,2.1125515,1.5237212,0,0272.FCS,train
4.182934,1.0404109,3.996503,1.0827276,5.0553346,0.46115002,3.2649107,1.4501592,2.834483,1.424124,4.8533707,0.68951476,4.879769,0.7907804,5.0671525,0.4693502,3.1976085,1.5360811,3.4557586,1.2101507,4.7191024,0.7219293,4.1644135,0.96072274,5.1288047,0.36896005,3.5121527,1.3427216,3.0797243,1.3965287,5.0923862,0.9484292,4.628925,1.0563692,5.1021194,0.42698923,4.3090944,1.5715601,2.2617853,1.7514863,4.4849114,1.0702956,4.4007897,1.0150212,5.1337094,0.38914132,4.220063,1.4794796,4.141831,1.1113234,4.5613904,0.6495496,4.1366158,0.93432105,5.120574,0.3697911,3.3269038,1.4264584,4.681007,0.6947272,4.6896896,0.7609888,3.964687,1.1169908,5.0968866,0.4154445,3.5631304,1.2860788,2.9548821,1.512315,4.2848434,0.7109074,4.1378517,0.77710116,4.294673,0.4581801,3.6421425,1.0790788,2.9444478,1.2899606,0,0192.FCS,train
4.112845,1.2212845,3.7602577,1.389961,5.2400966,0.4718659,2.7730281,1.7084739,2.9416325,1.5399301,4.747104,0.81557107,4.588281,1.1304821,5.2535005,0.48899004,2.6255848,1.7860867,3.6333463,1.3082554,4.711447,0.8669394,4.044565,1.1199126,5.243649,0.40263772,2.891816,1.714407,2.946911,1.5587033,5.052931,1.1896846,4.568649,1.2824894,5.2668815,0.39322206,4.095718,1.8198352,1.9410129,1.8039341,4.523419,1.1248287,4.4793224,1.2896503,5.2829366,0.34998724,3.858547,1.7104344,4.22957,1.1020036,4.5366974,0.78929996,4.247004,1.0892727,5.267829,0.37691894,2.8560753,1.6754576,4.5918365,0.83604914,4.315101,0.9801135,3.8745017,1.3363019,5.2465987,0.4500615,3.0690823,1.6649015,3.1511836,1.6722164,4.2287455,0.943274,4.165727,0.8177778,4.3355746,0.50664985,3.1919792,1.3077602,2.7863564,1.4437321,0,0150.FCS,train
4.3683476,0.82060486,4.073617,1.0083642,5.26609,0.34788862,2.908987,1.6035655,2.6977873,1.5411355,4.817196,0.6412509,4.856232,0.77090704,5.278174,0.38077712,2.567382,1.7177454,3.169223,1.3597703,4.718504,0.5961452,4.17931,0.8704993,5.3077393,0.30124182,2.7446353,1.666698,2.5390322,1.5726018,5.2172503,0.8491673,4.896016,0.933593,5.304072,0.30579433,4.381767,1.4973974,3.7587051,1.3587921,4.588551,0.875483,4.5550046,1.0355562,5.3034186,0.31511223,4.0310545,1.5450176,4.7358975,1.007429,4.486789,0.7155926,4.085627,1.0217731,5.285101,0.35429597,2.8084865,1.6417675,4.6096454,0.75029683,4.484025,0.5957253,4.069027,1.0635756,5.2835073,0.34239095,2.98456,1.6281593,3.0981987,1.696499,4.47449,0.44294375,4.2732544,0.6061275,4.329214,0.29584023,3.0347629,1.3001223,2.6292093,1.3911077,0,0234.FCS,train
3.7717338,1.4526427,3.3938055,1.5689914,5.256269,0.49699536,3.7342162,1.5143534,1.5678326,1.644582,4.6470895,1.0123284,4.613112,1.0739436,5.221657,0.55742973,3.7138097,1.5403862,2.3039966,1.7470028,4.4271603,0.91226417,3.8181396,1.348123,5.2898808,0.4086815,3.886632,1.4666313,2.0087733,1.947095,4.7621512,1.5167073,4.4997926,1.4400345,5.2769866,0.5298853,4.7472043,1.4361197,1.3287951,1.7817389,3.9683025,1.5344694,4.4042945,1.3449194,5.261945,0.48590595,4.1869736,1.5303938,4.0890756,1.613045,4.215803,1.163256,3.5381646,1.4945494,5.248901,0.49005467,3.7824216,1.4986247,4.347998,1.1073272,4.1648917,1.1040596,3.4120493,1.6273719,5.257779,0.50706923,4.084898,1.3500546,2.618537,2.043088,4.0702314,0.9456266,4.0047607,0.851297,4.1229186,0.60504586,4.0956774,1.0861754,1.908754,1.6702019,0,0118.FCS,train
3.7904005,1.6143608,3.9592204,1.2702283,5.1628313,0.7255448,2.398791,1.8281662,2.65335,1.6459851,4.766699,1.2100898,4.8426085,0.90390015,5.2075906,0.78185475,2.3554082,1.8844956,2.985055,1.5592613,4.275524,1.4079016,4.1008487,1.2045695,5.200957,0.67974925,2.3735156,1.864887,2.7996733,1.7558243,4.1013794,2.1477077,4.7214437,1.4347471,5.1250005,0.85185516,3.911293,2.2840457,2.1102407,1.9340484,4.009717,1.6740941,4.728378,1.390091,5.2328916,0.68031836,3.6120415,1.8147054,4.216678,1.5196602,3.800148,1.7544799,4.0720205,1.1453226,5.139978,0.7473786,2.4932878,1.8411193,3.9192688,1.4085817,3.9315941,1.5758332,3.8617582,1.3842435,5.1292644,0.7367368,2.7823534,1.8487146,3.480922,1.8822643,4.2039776,1.160281,4.257762,0.8330054,4.399874,0.46374768,3.1597908,1.334007,2.5827944,1.48134,0,0154.FCS,train
3.9490602,1.1302046,3.7174807,1.2065238,5.223903,0.39939356,3.415349,1.5623206,2.800931,1.6339052,4.5846047,0.8563963,4.7542977,0.8627581,5.244262,0.44408023,3.185195,1.6896753,3.4104147,1.4818307,4.6299195,0.6787419,3.7838256,1.2460252,5.2577934,0.31299046,3.3125033,1.6346914,2.5608366,1.7700773,5.031454,1.3501184,4.93126,1.0786787,5.26137,0.38291827,4.75187,1.5880893,1.6856055,1.8449328,4.381109,1.1612492,4.714588,1.1250827,5.280511,0.34578168,4.143674,1.4809061,4.5306044,1.0629672,4.1450806,1.0632966,3.8860211,1.1186415,5.238064,0.446169,3.4312763,1.5959709,4.685387,0.89186764,4.2270656,0.6773199,3.6587033,1.3151236,5.283156,0.3033791,3.6485593,1.4958642,3.6026988,1.8042933,4.1491814,0.66297454,4.0414705,0.7167075,4.010409,0.5533905,3.4040446,1.1828091,2.5620894,1.5237079,0,0255.FCS,train
4.5539384,0.7806712,4.249628,1.0056472,5.1610165,0.4082293,3.614837,1.4574294,2.3957837,1.6240832,4.960187,0.52370477,4.958167,0.7625657,5.1709476,0.42085615,3.5162764,1.5375125,3.2712069,1.4100268,4.912999,0.561392,4.361556,0.8246317,5.215329,0.31475836,3.5770469,1.4692618,2.1561227,1.6815481,5.2576427,0.6934705,4.935582,0.91174334,5.208099,0.3234075,4.7466245,1.4029173,1.3564721,1.7093526,4.7909083,0.7804704,4.7914863,0.943409,5.1907473,0.41458768,4.503003,1.3416628,4.499995,1.1892917,4.729871,0.6376379,4.5042343,0.75908697,5.190452,0.39397335,3.6879258,1.395647,4.584348,0.86443716,4.6417356,0.65683526,4.2821503,1.0774906,5.197435,0.3305251,3.7852871,1.3662884,2.9775012,1.8549768,4.6537685,0.49090546,4.4641156,0.5217305,4.271008,0.38200724,3.9148192,0.84414804,2.222631,1.4976196,0,0135.FCS,train
3.96076,1.2700447,3.496676,1.5854136,5.2243943,0.39598563,2.415072,1.8062032,2.7160509,1.6229681,4.5559883,1.0080478,4.5402365,1.1520634,5.2086782,0.5012799,2.1913445,1.8638306,3.4240527,1.4246633,4.423845,1.1915693,3.6551933,1.4918954,5.197706,0.47475022,2.234665,1.8464719,2.4788325,1.711361,4.403253,1.9087931,4.2932434,1.4566507,5.114902,0.6729588,3.2183037,2.1697345,1.8633138,1.7840062,4.171912,1.3787273,4.2657084,1.3856258,5.2290697,0.41487664,3.620832,1.8960297,4.2550144,1.318575,4.1743875,1.2541505,3.73375,1.5201752,5.2501125,0.38684818,2.4723227,1.8413346,4.307374,1.0138826,4.119237,1.1551201,3.691722,1.4841815,5.229271,0.43671346,2.714369,1.8504242,2.7713115,1.742292,3.9275234,1.1652069,3.798611,1.1789491,4.315204,0.46944746,3.2984028,1.4609241,2.3894231,1.6145833,0,0166.FCS,train
4.095584,1.094813,3.2606442,1.8398596,5.251094,0.43650958,2.8122902,1.9140239,1.929787,1.703659,4.7945924,0.6199073,4.5657706,1.2196175,5.230243,0.51519376,2.8438976,1.9892391,2.5516672,1.7580227,4.7942653,0.8348876,4.211431,1.3273376,5.2471633,0.43805742,3.5671375,1.9180313,3.2366009,1.8919367,4.4514456,1.3347113,4.116705,1.6752685,5.234041,0.51517874,3.740204,2.1351237,1.5282933,1.797301,4.2691545,1.1654713,4.020283,1.741447,5.2521276,0.43124747,3.5319974,2.1011124,3.370612,1.9180826,4.5273023,0.9524114,3.5616305,1.7310845,5.2401004,0.46287137,2.9797459,1.9024876,3.939732,1.4682302,4.679917,0.93023944,3.4146698,1.8861493,5.2466183,0.41787043,4.0519624,1.57839,2.143763,1.9601755,4.4163904,0.71183145,4.1933126,0.8939032,4.093316,0.6974116,3.52955,1.3802807,2.183313,1.5943192,0,0188.FCS,train
3.8281035,1.3493629,3.8919241,1.2179044,5.3665376,0.2230233,2.7045796,1.9254695,2.2828982,1.6360435,4.498049,0.9205037,4.5620165,0.9464437,5.37087,0.22024924,2.722699,1.9853046,2.8238013,1.6197802,4.6470604,0.9294811,4.088884,1.3478086,5.3745394,0.20534375,2.8536844,1.9630259,3.087875,1.7164892,4.623438,1.4836917,4.791084,1.2620032,5.3338137,0.23542082,4.5547867,2.0461688,1.6666342,1.9598589,4.0190682,1.4102291,4.67871,1.2429403,5.3579984,0.21129431,3.1024673,1.9347149,3.8763475,1.5669054,4.116511,1.2304022,3.9655454,1.1773336,5.351944,0.22798097,2.7875369,1.9402193,4.1717563,1.0822172,4.409777,1.0657928,3.8837574,1.4595728,5.3654947,0.20275548,3.6061692,1.804307,3.561346,1.9038875,4.2289033,0.67555654,4.0787787,0.79324394,4.084467,0.52889144,3.0687892,1.4653401,2.501163,1.4154079,0,0132.FCS,train
4.34904,1.0300384,3.8780422,1.4463855,5.313053,0.30882433,2.9812543,1.881294,1.3468556,1.5414214,4.876009,0.74349004,4.892122,1.0152515,5.3223987,0.2912928,2.3055778,2.0054555,2.0211682,1.6782876,4.6928306,0.80167353,4.131665,1.260279,5.328392,0.28530276,3.2640023,1.7709403,1.8456092,1.8164366,4.852872,1.4641956,4.3449836,1.6642926,5.3296404,0.32836556,4.337991,1.8807253,1.4293417,1.8134067,4.5081673,1.004063,4.52358,1.2497952,5.3464975,0.2969905,3.7954206,1.8142692,2.98708,1.6369995,4.4417515,1.2118465,3.8360815,1.5460806,5.3435235,0.2922577,3.0421515,1.853251,3.9219923,1.4057255,4.5446134,0.8321974,3.8265812,1.6162647,5.3433423,0.28726414,3.377589,1.7949305,2.9010725,1.9751722,4.520387,0.69364095,4.373675,0.6477893,4.2317023,0.5205837,3.8003995,1.105148,1.5386499,1.5663506,0,0323.FCS,train
3.5634286,1.6663805,3.67481,1.4107581,5.320215,0.3661523,3.1316037,1.5695287,2.3482997,1.6662165,4.7191477,1.0718524,4.923671,0.9327058,5.313126,0.4365635,2.9791498,1.7038763,3.0909536,1.5892938,4.653516,0.9219132,3.6764417,1.5367568,5.336766,0.34985775,3.6544347,1.5702407,3.1428683,1.7179517,4.3073473,1.9849851,4.64242,1.3508221,5.3217587,0.42835546,4.0891447,1.8656758,1.9501715,1.8814948,3.8657756,1.8488687,4.418004,1.30464,5.338163,0.3503613,3.9687185,1.7357936,4.022467,1.6150322,4.4566827,1.0574107,3.875099,1.3132435,5.3249097,0.3709437,2.9441438,1.6860212,4.6805468,0.79736143,4.261989,1.0876896,3.6740313,1.4976869,5.3356886,0.34254962,3.6635406,1.5340432,2.6708598,1.7996491,4.1016583,0.76582307,3.968973,0.9154351,4.2027736,0.5571906,2.9586704,1.4863839,2.4817498,1.5201305,0,0273.FCS,train
4.3302903,1.2973638,4.3160534,1.0711777,5.3112497,0.36405948,3.0705688,1.6847327,2.931574,1.5906428,4.9366484,0.75449485,4.997998,0.8034393,5.3059936,0.41935146,1.4062493,1.8598294,3.6404722,1.356098,4.770689,0.87269944,4.429672,1.0788932,5.32452,0.35662746,2.835493,1.7985524,3.0875745,1.6073878,4.7652693,1.5624079,4.7715697,1.1444876,5.2788444,0.4819757,3.408646,2.2596838,2.725229,1.7942622,4.381074,1.3608854,4.687945,1.0392988,5.299214,0.4191787,3.4854882,1.98731,4.445206,1.3653786,4.5517025,1.196458,4.379526,1.0703306,5.310585,0.40648445,2.9393055,1.7617104,4.2626524,1.1801195,4.5577345,1.0503346,4.1966224,1.3954709,5.3081517,0.39221334,3.3252394,1.6727477,3.2657552,1.7592596,4.5620904,0.7802174,4.326134,1.0045702,4.5035243,0.3934121,3.4064152,1.3683329,2.952756,1.4950696,0,0064.FCS,train
4.2383614,0.94111025,3.9249027,1.1436782,5.242615,0.38003427,3.4734788,1.521561,1.9126576,1.6546704,4.762325,0.6984321,4.7799273,0.783021,5.2027454,0.4212227,2.8692858,1.8162497,2.698101,1.6367697,4.711274,0.6407529,4.0971007,1.0081676,5.221954,0.37374297,3.465914,1.5410933,2.1031945,1.7777463,4.9621625,1.2092711,4.820752,1.1535212,5.199638,0.487824,4.318925,1.9109294,1.6111008,1.7641376,4.4863315,1.0232941,4.65994,1.0414383,5.212741,0.4065739,4.0082498,1.6427221,4.5216928,1.3422825,4.429535,0.83040816,4.009233,1.072468,5.1914725,0.4527646,3.4222739,1.5405264,4.484284,0.8862255,4.373941,0.7555648,3.8674862,1.2853053,5.181074,0.46061862,3.6943672,1.4391941,2.6968415,1.9350891,4.268307,0.74936765,4.138124,0.78148305,4.0227976,0.63090557,3.4844296,1.1569152,1.9574723,1.6111258,0,0040.FCS,train
4.294137,0.77617544,4.0779138,0.8544939,5.1527543,0.43065894,3.5184395,1.456783,2.3442917,1.5607488,4.863372,0.5713573,4.856951,0.7034588,5.1258764,0.5434169,3.3452373,1.589108,3.6270664,1.2302535,4.868687,0.61571544,4.09949,0.8418959,5.173239,0.4175748,3.2972968,1.5768976,2.1757214,1.6002594,5.1275725,0.95065325,4.7966824,0.8888887,5.1252866,0.5431281,4.6225533,1.4369303,1.7111309,1.6982098,4.7366915,0.9031713,4.6363325,0.86952204,5.1683226,0.46743953,4.6441016,1.2219242,4.4950247,1.089093,4.484515,0.58714974,4.1821704,0.7670318,5.1683307,0.42878824,3.3903332,1.5424083,4.5912747,0.7375407,4.361928,0.64805734,4.1503506,0.8233027,5.181364,0.40730175,3.5672548,1.4510589,2.9455864,1.71315,4.389756,0.49455217,4.1932845,0.687799,4.199616,0.40091822,3.7084732,1.0300176,2.5541115,1.4432908,0,0241.FCS,train
4.180985,1.0969127,4.4100204,0.4304711,5.352922,0.25296846,3.2121365,1.481678,2.3656871,1.667769,4.778398,0.6608284,4.885823,0.35619608,5.355725,0.25012228,3.0345929,1.618531,3.1560946,1.565968,4.6331716,0.80941373,4.4448047,0.45622557,5.3507514,0.244578,2.9390383,1.6288364,2.3395822,1.7265924,5.04035,1.2809902,5.1374507,0.56212455,5.3326645,0.31679913,4.731635,1.4703076,1.5468595,1.7899814,4.446487,1.1508912,4.994105,0.54739493,5.359667,0.22005737,3.8650231,1.4767987,4.1367,1.1023916,4.450255,0.8368322,4.551463,0.35860384,5.3610168,0.24166164,3.068635,1.5737221,4.550676,0.7488128,4.355798,0.8228606,4.5058093,0.4623297,5.3574815,0.23922391,3.3136117,1.5122712,3.646869,1.7103052,4.3512897,0.62244415,4.229081,0.59251887,4.1880145,0.46192926,3.102689,1.2015638,2.6057405,1.4296924,0,0280.FCS,train
2.8558815,1.9405967,4.2001343,0.8468335,5.3052692,0.69422287,2.5785408,1.8657575,1.6006873,1.7056737,3.9144206,1.6465489,4.643193,0.7693096,5.3025928,0.78732735,2.523684,1.9246398,2.254421,1.8376904,4.0055714,1.6250378,4.3645067,0.8597577,5.316874,0.64638346,3.052123,2.0439136,2.849371,2.1011274,3.2811565,2.3480248,4.8167367,0.95790356,5.306554,0.7324086,3.6994905,2.23197,1.618482,2.024605,3.106209,1.9562067,4.8399262,0.8855012,5.3589272,0.61603767,3.274807,1.904275,3.2115424,1.8993658,3.6536727,1.6831735,4.3018723,0.7625014,5.3328958,0.63323337,2.3990536,1.8832855,3.6367152,1.6168913,4.1397295,1.5602192,4.3400397,0.8370163,5.390405,0.5489185,3.733759,1.8826989,2.514804,2.24116,3.5467591,1.5181015,3.7200668,1.1266029,4.045282,0.7132732,2.5752409,1.7615801,2.3025355,1.5752561,0,0170.FCS,train
4.3657346,1.1574929,4.2559366,1.0839803,5.305883,0.41016665,3.6124456,1.3453082,2.6814709,1.6073861,4.8882523,0.7863369,4.961875,0.8685333,5.2966385,0.4386802,3.546586,1.4371219,3.6961343,1.3426763,4.9383435,0.70616025,4.4028482,0.99549526,5.304389,0.40636384,3.7227821,1.3415121,3.025537,1.629033,4.847476,1.3557098,4.749183,1.1256373,5.2549896,0.5228753,4.1237817,1.6388274,2.1584482,1.7789248,4.572898,1.2211508,4.5410676,1.0954797,5.3027773,0.39909562,4.3363376,1.498939,4.128412,1.3838437,4.5834928,0.9348495,4.3219676,1.0705273,5.3108125,0.40412426,3.5551255,1.3812207,4.5990896,1.0006617,4.717146,0.638741,4.2641187,1.1525669,5.3117843,0.38629088,3.9860954,1.1585003,2.970255,1.7342888,4.560277,0.6493084,4.4341407,0.65780646,4.4265647,0.4352916,3.4859352,1.222316,2.7786083,1.440332,0,0020.FCS,train
4.1719975,0.9946917,4.060507,0.90534353,4.985729,0.6427091,3.34415,1.5072082,2.464683,1.5759001,4.647372,0.8208209,4.755295,0.7604028,5.0031977,0.6731854,3.2539966,1.57831,3.03278,1.4163672,4.645914,0.6927058,4.1475534,0.77689123,5.079853,0.50120926,3.42478,1.4957191,2.4548979,1.6087472,5.113662,0.9614996,4.733367,1.0076963,5.064299,0.55663896,4.612517,1.4610562,1.7006906,1.7418836,4.517468,0.885495,4.5288754,0.9203826,5.0713496,0.5162589,4.3784466,1.2301952,4.4109535,1.2874597,4.401819,0.68355846,4.065398,0.9728204,5.068466,0.5235145,3.367633,1.4982188,4.509258,0.8969038,4.387376,0.61512244,4.083976,0.944227,5.1009526,0.47481966,3.5954344,1.4017785,2.7782195,1.7304943,4.3568125,0.55253625,4.2298613,0.59189564,4.061099,0.5793158,3.7342863,1.0040351,2.5638134,1.4612896,0,0144.FCS,train
